State,District,Sub District,% Rural Population,% Rural Households,OFC Density
ASSAM,Udalguri,Mangaldoi (Pt),100.0,100.0,0.0353
ASSAM,Udalguri,Mangaldoi (Pt),100.0,100.0,0.9143
ASSAM,Baksa,Tamulpur,100.0,100.0,0.0618
ASSAM,Baksa,Baganpara (Pt),100.0,100.0,0.0664
ASSAM,Baksa,Baska,100.0,100.0,0.0113
ASSAM,Baksa,Tihu (Pt),100.0,100.0,0.928
ASSAM,Baksa,Barama (Pt),100.0,100.0,0.1273
ASSAM,Baksa,Sarupeta (Pt),100.0,100.0,0.0078
ASSAM,Baksa,Bajali (Pt),100.0,100.0,8.1115
ASSAM,Nalbari,Baganpara (Pt),100.0,100.0,1.1892
ASSAM,Nalbari,Banekuchi,100.0,100.0,0.032
MADHYA PRADESH,Balaghat,Khairlanji,100.0,100.0,0.5417
MADHYA PRADESH,Seoni,Kurai,100.0,100.0,0.0004
MADHYA PRADESH,Chhindwara,Bichhua,100.0,100.0,0.1874
MADHYA PRADESH,Chhindwara,Mohkhed,100.0,100.0,0.6134
ASSAM,Nalbari,Barkhetri,100.0,100.0,0.0706
ASSAM,Nalbari,Barama (Pt),100.0,100.0,0.6453
ASSAM,Kamrup,Boko,100.0,100.0,0.0156
ASSAM,Kamrup,Nagarbera,100.0,100.0,0.0521
ASSAM,Kamrup,Kamalpur,100.0,100.0,0.1234
ASSAM,Karimganj,Ramkrishna Nagar,100.0,100.0,0.002
ASSAM,Karimganj,Patharkandi,100.0,100.0,0.0021
ASSAM,Karimganj,Nilambazar,100.0,100.0,0.0831
ASSAM,Cachar,Sonai,100.0,100.0,0.1759
ASSAM,Golaghat,Morangi,100.0,100.0,0.0453
ASSAM,Golaghat,Khumtai,100.0,100.0,0.1345
ASSAM,Jorhat,Majuli,100.0,100.0,0.0346
ASSAM,Sivasagar,Dimow,100.0,100.0,0.2068
ASSAM,Dibrugarh,Tingkhong,100.0,100.0,0.4842
ASSAM,Lakhimpur,Kadam,100.0,100.0,0.0
ASSAM,Lakhimpur,Naobaicha,100.0,100.0,0.0075
ASSAM,Sonitpur,Na-Duar,100.0,100.0,0.0768
MADHYA PRADESH,Shahdol,Jaitpur,100.0,100.0,0.0299
MADHYA PRADESH,Guna,Bamori,100.0,100.0,0.0206
ASSAM,Nagaon,Rupahi,100.0,100.0,0.1981
ASSAM,Nagaon,Kaliabor,100.0,100.0,0.0361
ASSAM,Morigaon,Mikirbheta,100.0,100.0,0.2648
ASSAM,Barpeta,Sarupeta (Pt),100.0,100.0,0.0089
ASSAM,Goalpara,Rangjuli,100.0,100.0,0.0506
ASSAM,Dhubri,South Salmara,100.0,100.0,0.3623
ASSAM,Dhubri,Agamoni,100.0,100.0,0.1898
ASSAM,Dhubri,Gossaigaon (Pt),100.0,100.0,0.1353
ASSAM,Kokrajhar,Chapar (Pt),100.0,100.0,0.0646
ASSAM,Kokrajhar,Chapar (Pt),100.0,100.0,0.0719
GUJARAT,Banas Kantha,Amirgadh,100.0,100.0,0.2339
GUJARAT,Banas Kantha,Dantiwada,100.0,100.0,0.6724
GUJARAT,Banas Kantha,Vav,100.0,100.0,0.2754
MADHYA PRADESH,Burhanpur,Khaknar,100.0,100.0,0.0491
ASSAM,Kokrajhar,Bilasipara (Pt),100.0,100.0,1.8791
ASSAM,Kokrajhar,Bagribari (Pt),100.0,100.0,0.2268
ASSAM,Kokrajhar,Bagribari (Pt),100.0,100.0,0.0321
ASSAM,Kokrajhar,Dhubri (Pt),100.0,100.0,1.3949
ASSAM,Kokrajhar,Dhubri (Pt),100.0,100.0,0.1519
ASSAM,Kokrajhar,Golokganj (Pt),100.0,100.0,0.6742
ASSAM,Kokrajhar,Golokganj (Pt),100.0,100.0,0.0529
MEGHALAYA,East Khasi Hills,Pynursla,100.0,100.0,0.0157
MEGHALAYA,East Khasi Hills,Mawsynram,100.0,100.0,0.0465
MEGHALAYA,East Khasi Hills,Khatarshnong Laitkroh,100.0,100.0,0.2551
MEGHALAYA,East Khasi Hills,Mawkynrew,100.0,100.0,0.0138
MEGHALAYA,East Khasi Hills,Mawphlang,100.0,100.0,0.4
GUJARAT,Mahesana,Satlasana,100.0,100.0,0.5494
GUJARAT,Patan,Sami,100.0,100.0,0.2453
GUJARAT,Patan,Santalpur,100.0,100.0,0.0142
MEGHALAYA,West Khasi Hills,Mawthadraishan,100.0,100.0,0.0395
MEGHALAYA,West Garo Hills,Betasing,100.0,100.0,0.0146
MEGHALAYA,West Garo Hills,Selsella,100.0,100.0,0.0128
TRIPURA,North Tripura,Jampuii hills,100.0,100.0,0.1576
TRIPURA,North Tripura,Pencharthal,100.0,100.0,0.1338
TRIPURA,North Tripura,Damchhara,100.0,100.0,0.3176
TRIPURA,North Tripura,Kadamtala,100.0,100.0,0.3834
TRIPURA,Dhalai,Dumburnagar,100.0,100.0,0.0391
TRIPURA,Dhalai,Chhamanu,100.0,100.0,0.0192
TRIPURA,Dhalai,Ambassa,100.0,100.0,0.1235
GUJARAT,Sabar Kantha,Dhansura,100.0,100.0,0.5014
TRIPURA,South Tripura,Satchand,100.0,100.0,0.0505
TRIPURA,South Tripura,Bokafa,100.0,100.0,0.1063
TRIPURA,South Tripura,Hrishyamukh,100.0,100.0,0.1546
TRIPURA,South Tripura,Rajnagar,100.0,100.0,0.0195
TRIPURA,South Tripura,Kakraban,100.0,100.0,0.0021
TRIPURA,West Tripura,Kathalia,100.0,100.0,0.0458
MIZORAM,Saiha,Tuipang,100.0,100.0,0.1114
MIZORAM,Lawngtlai,Sangau,100.0,100.0,0.1218
MIZORAM,Lawngtlai,S' Bungtlang,100.0,100.0,0.0719
MIZORAM,Lawngtlai,Chawngte,100.0,100.0,0.1076
MIZORAM,Lunglei,West Bunghmun,100.0,100.0,0.0753
MIZORAM,Champhai,Khawbung,100.0,100.0,0.1402
MIZORAM,Champhai,Ngopa,100.0,100.0,0.1009
MIZORAM,Aizawl,Aibawk,100.0,100.0,0.0694
MIZORAM,Aizawl,Phullen,100.0,100.0,0.0095
MIZORAM,Mamit,West Phaileng,100.0,100.0,0.1279
MANIPUR,Chandel,Chandel,100.0,100.0,0.0083
MANIPUR,Chandel,Machi,100.0,100.0,0.0089
MANIPUR,Ukhrul,Ukhrul South,100.0,100.0,0.1412
MANIPUR,Ukhrul,Phungyar-Phaisat,100.0,100.0,0.1202
MANIPUR,Ukhrul,Kamjong-Chassad,100.0,100.0,0.1406
MANIPUR,Ukhrul,Ukhrul North,100.0,100.0,0.1843
GUJARAT,Ahmadabad,Detroj-Rampura,100.0,100.0,0.4046
GUJARAT,Ahmadabad,Mandal,100.0,100.0,0.3002
MANIPUR,Tamenglong,Tamenglong North,100.0,100.0,0.0017
MANIPUR,Tamenglong,Tamenglong West,100.0,100.0,0.0018
MANIPUR,Senapati,Sadar Hills East,100.0,100.0,0.0964
MANIPUR,Senapati,Mao-Maram,100.0,100.0,0.0216
NAGALAND,Peren,Tening,100.0,100.0,0.2443
NAGALAND,Peren,Nsong,100.0,100.0,0.2777
NAGALAND,Peren,Kebai Khelma,100.0,100.0,0.0946
NAGALAND,Peren,Athibung,100.0,100.0,0.104
GUJARAT,Rajkot,Jamkandorna,100.0,100.0,0.0498
GUJARAT,Surendranagar,Chuda,100.0,100.0,0.3347
GUJARAT,Surendranagar,Sayla,100.0,100.0,0.3861
GUJARAT,Surendranagar,Muli,100.0,100.0,0.3844
GUJARAT,Surendranagar,Lakhtar,100.0,100.0,0.3774
NAGALAND,Peren,Pedi (Ngwalwa),100.0,100.0,0.33
NAGALAND,Longleng,Sakshi,100.0,100.0,0.1799
NAGALAND,Longleng,Yongnyah,100.0,100.0,0.1515
NAGALAND,Longleng,Namsang,100.0,100.0,0.323
NAGALAND,Longleng,Tamlu,100.0,100.0,0.2108
NAGALAND,Tuensang,Longkhim,100.0,100.0,0.0007
NAGALAND,Tuensang,Chare,100.0,100.0,0.0975
NAGALAND,Tuensang,Noksen,100.0,100.0,0.0084
NAGALAND,Phek,Meluri,100.0,100.0,0.003
NAGALAND,Dimapur,Dhansiripar,100.0,100.0,0.1236
NAGALAND,Zunheboto,Suruhuto,100.0,100.0,0.059
NAGALAND,Zunheboto,Akuluto,100.0,100.0,0.07
GUJARAT,Jamnagar,Lalpur,100.0,100.0,0.308
GUJARAT,Jamnagar,Jodiya,100.0,100.0,0.1431
NAGALAND,Mokokchung,Mangkolemba,100.0,100.0,0.2335
NAGALAND,Mokokchung,Kubolong,100.0,100.0,0.417
NAGALAND,Mokokchung,Chuchuyimlang,100.0,100.0,0.345
NAGALAND,Mokokchung,Alongkima,100.0,100.0,0.2698
NAGALAND,Mokokchung,Longchem,100.0,100.0,0.2274
NAGALAND,Mon,Monyakshu,100.0,100.0,0.0578
NAGALAND,Mon,Tobu,100.0,100.0,0.1091
NAGALAND,Mon,Mopong,100.0,100.0,0.3421
NAGALAND,Mon,Angjangyang,100.0,100.0,0.465
NAGALAND,Mon,Chen,100.0,100.0,0.0684
NAGALAND,Mon,Phomching,100.0,100.0,0.2714
NAGALAND,Mon,Longshen,100.0,100.0,0.356
NAGALAND,Mon,Aboi,100.0,100.0,0.4256
NAGALAND,Mon,Wakching,100.0,100.0,0.2765
GUJARAT,Amreli,Kunkavav Vadia,100.0,100.0,0.1488
GUJARAT,Junagadh,Mendarda,100.0,100.0,0.5917
GUJARAT,Junagadh,Bhesan,100.0,100.0,0.3887
NAGALAND,Mon,Shangnyu,100.0,100.0,0.3967
NAGALAND,Mon,Hunta,100.0,100.0,0.1601
NAGALAND,Mon,Tizit,100.0,100.0,0.2582
ARUNACHAL PRADESH,Anjaw,Walong,100.0,100.0,0.0342
ARUNACHAL PRADESH,Anjaw,Kibithoo,100.0,100.0,0.0377
ARUNACHAL PRADESH,Anjaw,Metengliang,100.0,100.0,0.0617
ARUNACHAL PRADESH,Anjaw,Chaglagam,100.0,100.0,0.0205
ARUNACHAL PRADESH,Anjaw,Goiliang,100.0,100.0,0.0503
ARUNACHAL PRADESH,Anjaw,Manchal,100.0,100.0,0.1203
ARUNACHAL PRADESH,Anjaw,Hayuliang,100.0,100.0,0.0662
ARUNACHAL PRADESH,Lohit,Lekang (Mahadevpur),100.0,100.0,0.6232
ARUNACHAL PRADESH,Lohit,Piyong,100.0,100.0,0.1459
ARUNACHAL PRADESH,Lohit,Lathao,100.0,100.0,0.4115
ARUNACHAL PRADESH,Lohit,Chongkham,100.0,100.0,0.1337
GUJARAT,Amreli,Khambha,100.0,100.0,0.1441
ARUNACHAL PRADESH,Lohit,Wakro,100.0,100.0,0.0307
ARUNACHAL PRADESH,Lohit,Sunpura,100.0,100.0,0.2153
ARUNACHAL PRADESH,Lower Dibang Valley,Koronu,100.0,100.0,0.1137
ARUNACHAL PRADESH,Lower Dibang Valley,Tinali ( Paglam ),100.0,100.0,0.4203
ARUNACHAL PRADESH,Lower Dibang Valley,Dambuk,100.0,100.0,0.0629
ARUNACHAL PRADESH,Lower Dibang Valley,Desali,100.0,100.0,0.0142
ARUNACHAL PRADESH,Lower Dibang Valley,Hunli,100.0,100.0,0.095
ARUNACHAL PRADESH,Dibang Valley,Kronli (Arzoo circle),100.0,100.0,0.0349
ARUNACHAL PRADESH,Dibang Valley,Anelih,100.0,100.0,0.0091
ARUNACHAL PRADESH,Dibang Valley,Etalin,100.0,100.0,0.0082
ARUNACHAL PRADESH,Dibang Valley,Mipi,100.0,100.0,0.0005
ARUNACHAL PRADESH,Tirap,Pangchao,100.0,100.0,0.0074
ARUNACHAL PRADESH,Tirap,Pumao,100.0,100.0,0.0291
ARUNACHAL PRADESH,Changlang,Bordumsa,100.0,100.0,0.1492
ARUNACHAL PRADESH,Changlang,Diyun,100.0,100.0,0.0185
ARUNACHAL PRADESH,Upper Siang,Katan,100.0,100.0,0.1587
GUJARAT,Anand,Tarapur,100.0,100.0,0.4585
GUJARAT,Panch Mahals,Ghoghamba,100.0,100.0,0.6221
GUJARAT,Panch Mahals,Morwa (Hadaf),100.0,100.0,0.6889
GUJARAT,Panch Mahals,Kadana,100.0,100.0,0.0662
GUJARAT,Panch Mahals,Khanpur,100.0,100.0,0.1018
GUJARAT,Kheda,Matar,100.0,100.0,0.6402
ARUNACHAL PRADESH,Upper Siang,Mopom ( Adipasi ),100.0,100.0,0.0717
ARUNACHAL PRADESH,Upper Siang,Mariyang,100.0,100.0,0.0296
ARUNACHAL PRADESH,Upper Siang,Geku,100.0,100.0,0.1108
ARUNACHAL PRADESH,Upper Siang,Jengging,100.0,100.0,0.0944
ARUNACHAL PRADESH,Upper Siang,Singa,100.0,100.0,0.0326
ARUNACHAL PRADESH,Upper Siang,Gelling,100.0,100.0,0.042
ARUNACHAL PRADESH,Upper Siang,Palling,100.0,100.0,0.1387
ARUNACHAL PRADESH,Upper Siang,Migging,100.0,100.0,0.0216
ARUNACHAL PRADESH,Upper Siang,Tuting,100.0,100.0,0.0191
ARUNACHAL PRADESH,East Siang,Mebo,100.0,100.0,0.0552
ARUNACHAL PRADESH,East Siang,Rebo-Perging,100.0,100.0,0.0634
ARUNACHAL PRADESH,East Siang,Kebang,100.0,100.0,0.0258
ARUNACHAL PRADESH,East Siang,Pangin,100.0,100.0,0.0093
ARUNACHAL PRADESH,East Siang,Riga,100.0,100.0,0.0864
ARUNACHAL PRADESH,West Siang,Bagra,100.0,100.0,0.4774
ARUNACHAL PRADESH,West Siang,Kangku,100.0,100.0,0.0082
GUJARAT,Dohad,Dhanpur,100.0,100.0,0.3898
GUJARAT,Dohad,Garbada,100.0,100.0,0.4634
GUJARAT,Dohad,Fatepura,100.0,100.0,0.491
GUJARAT,Panch Mahals,Jambughoda,100.0,100.0,0.3274
ARUNACHAL PRADESH,West Siang,Likabali,100.0,100.0,0.0364
ARUNACHAL PRADESH,West Siang,Sibe,100.0,100.0,0.0525
ARUNACHAL PRADESH,West Siang,Daring,100.0,100.0,0.0457
ARUNACHAL PRADESH,West Siang,Tirbin,100.0,100.0,0.2208
ARUNACHAL PRADESH,West Siang,Yomcha,100.0,100.0,0.8076
ARUNACHAL PRADESH,West Siang,Liromoba,100.0,100.0,0.1056
ARUNACHAL PRADESH,West Siang,Jomlo Mobuk,100.0,100.0,0.3133
ARUNACHAL PRADESH,West Siang,Rumgong,100.0,100.0,0.1438
ARUNACHAL PRADESH,West Siang,Kamba,100.0,100.0,0.3314
ARUNACHAL PRADESH,West Siang,Darak,100.0,100.0,0.4078
ARUNACHAL PRADESH,West Siang,Kaying,100.0,100.0,0.1937
ARUNACHAL PRADESH,West Siang,Tato,100.0,100.0,0.1128
ARUNACHAL PRADESH,West Siang,Payum,100.0,100.0,0.0309
ARUNACHAL PRADESH,West Siang,Mechuka,100.0,100.0,0.0209
ARUNACHAL PRADESH,Upper Subansiri,Maro,100.0,100.0,0.0361
ARUNACHAL PRADESH,Papum Pare,Kakoi,100.0,100.0,0.0012
GUJARAT,Bharuch,Jhagadia,100.0,100.0,0.4768
GUJARAT,Bharuch,Vagra,100.0,100.0,0.1505
GUJARAT,Narmada,Tilakwada,100.0,100.0,0.0995
GUJARAT,Vadodara,Sinor,100.0,100.0,0.6244
ARUNACHAL PRADESH,Papum Pare,Kimin,100.0,100.0,0.0687
ARUNACHAL PRADESH,Papum Pare,Mengio,100.0,100.0,0.0356
ARUNACHAL PRADESH,Papum Pare,Leporiang,100.0,100.0,0.0668
ARUNACHAL PRADESH,Papum Pare,Parang,100.0,100.0,0.0765
ARUNACHAL PRADESH,Papum Pare,Toru,100.0,100.0,0.284
ARUNACHAL PRADESH,Papum Pare,Gumto,100.0,100.0,0.1838
ARUNACHAL PRADESH,Papum Pare,Doimukh,100.0,100.0,0.175
ARUNACHAL PRADESH,Papum Pare,Taraso,100.0,100.0,0.4678
ARUNACHAL PRADESH,Papum Pare,Sangdupota (Besar Nello),100.0,100.0,0.1527
ARUNACHAL PRADESH,Papum Pare,Banderdawa,100.0,100.0,0.0785
ARUNACHAL PRADESH,Papum Pare,Balijan,100.0,100.0,0.1918
ARUNACHAL PRADESH,West Kameng,Singchung,100.0,100.0,0.027
ARUNACHAL PRADESH,West Kameng,Nafra,100.0,100.0,0.0247
ARUNACHAL PRADESH,West Kameng,Thembang,100.0,100.0,0.0317
ARUNACHAL PRADESH,Tawang,Thingbu,100.0,100.0,0.0566
ARUNACHAL PRADESH,Tawang,Bongkhar,100.0,100.0,0.2518
GUJARAT,Surat,Umarpada,100.0,100.0,0.216
GUJARAT,Valsad,Kaprada,100.0,100.0,0.2853
ARUNACHAL PRADESH,Tawang,MUKTO CIRCLE,100.0,100.0,0.305
ARUNACHAL PRADESH,Tawang,Lhou,100.0,100.0,0.1331
ARUNACHAL PRADESH,Tawang,Jang,100.0,100.0,0.0215
ARUNACHAL PRADESH,Tawang,KITPI CIRCLE,100.0,100.0,0.868
ARUNACHAL PRADESH,Tawang,DUDUNGHAR,100.0,100.0,0.0538
ARUNACHAL PRADESH,Tawang,LUMLA,100.0,100.0,0.7547
ARUNACHAL PRADESH,Tawang,Zemithang,100.0,100.0,0.1636
BIHAR,Arwal,Kurtha,100.0,100.0,0.4618
BIHAR,Arwal,Sonbhadra Banshi Suryapur,100.0,100.0,0.6091
BIHAR,Arwal,Karpi,100.0,100.0,0.661
BIHAR,Arwal,Kaler,100.0,100.0,0.3893
BIHAR,Jehanabad,Hulasganj,100.0,100.0,0.321
BIHAR,Jehanabad,Ghoshi,100.0,100.0,0.4389
BIHAR,Jehanabad,Modanganj,100.0,100.0,0.3687
GUJARAT,Tapi,Valod,100.0,100.0,0.4288
GUJARAT,Tapi,Uchchhal,100.0,100.0,0.2324
GUJARAT,Tapi,Nizar,100.0,100.0,0.33
GUJARAT,Surat,Mahuva,100.0,100.0,0.5004
GUJARAT,Surat,Mahuva,100.0,100.0,1.2417
BIHAR,Jehanabad,Kako,100.0,100.0,0.8175
BIHAR,Jehanabad,Ratni Faridpur,100.0,100.0,0.4168
BIHAR,Jamui,Chakai,100.0,100.0,0.0035
BIHAR,Jamui,Khaira,100.0,100.0,0.0147
BIHAR,Jamui,Gidhaur,100.0,100.0,0.4193
BIHAR,Jamui,Barhat,100.0,100.0,0.0543
BIHAR,Nawada,Sirdala,100.0,100.0,0.0053
BIHAR,Nawada,Akbarpur,100.0,100.0,0.2277
BIHAR,Nawada,Kashi Chak,100.0,100.0,0.0032
BIHAR,Gaya,Barachatti,100.0,100.0,0.1906
BIHAR,Gaya,Mohanpur,100.0,100.0,0.3878
MAHARASHTRA,Buldana,Sangrampur,100.0,100.0,0.2485
MAHARASHTRA,Jalgaon,Bodvad,100.0,100.0,0.0007
BIHAR,Gaya,Mohanpur,100.0,100.0,0.1066
BIHAR,Gaya,Fatehpur,100.0,100.0,0.1897
BIHAR,Gaya,Wazirganj,100.0,100.0,0.0482
BIHAR,Gaya,Tan Kuppa,100.0,100.0,0.5029
BIHAR,Gaya,Dobhi,100.0,100.0,0.1398
BIHAR,Gaya,Dumaria,100.0,100.0,0.1625
BIHAR,Gaya,Imamganj,100.0,100.0,0.0734
BIHAR,Gaya,Banke Bazar,100.0,100.0,0.3406
BIHAR,Gaya,Amas,100.0,100.0,0.4033
BIHAR,Gaya,Gurua,100.0,100.0,0.615
BIHAR,Gaya,Paraiya,100.0,100.0,1.4425
BIHAR,Gaya,Manpur,100.0,100.0,1.3084
MAHARASHTRA,Buldana,Motala,100.0,100.0,0.2553
BIHAR,Gaya,Atri,100.0,100.0,0.4547
BIHAR,Gaya,Muhra,100.0,100.0,0.2533
BIHAR,Gaya,Neem Chak Bathani,100.0,100.0,0.6072
BIHAR,Gaya,Khizirsarai,100.0,100.0,0.9981
BIHAR,Gaya,Belaganj,100.0,100.0,0.9647
BIHAR,Gaya,Konch,100.0,100.0,0.0318
BIHAR,Aurangabad,Madanpur,100.0,100.0,0.1116
BIHAR,Aurangabad,Deo,100.0,100.0,0.0867
BIHAR,Aurangabad,Kutumba,100.0,100.0,0.166
BIHAR,Aurangabad,Barun,100.0,100.0,0.02
BIHAR,Aurangabad,Goh,100.0,100.0,0.0474
BIHAR,Rohtas,Akorhi Gola,100.0,100.0,0.6963
BIHAR,Rohtas,Sheosagar,100.0,100.0,0.2889
BIHAR,Rohtas,Nauhatta,100.0,100.0,0.0392
BIHAR,Rohtas,Nauhatta,100.0,100.0,0.0419
BIHAR,Rohtas,Kargahar,100.0,100.0,0.1715
BIHAR,Rohtas,Sanjhauli,100.0,100.0,0.554
BIHAR,Rohtas,Rajpur,100.0,100.0,0.6901
BIHAR,Rohtas,Rajpur,100.0,100.0,1.0661
MAHARASHTRA,Washim,Manora,100.0,100.0,0.4486
MAHARASHTRA,Washim,Malegaon,100.0,100.0,0.0667
MAHARASHTRA,Washim,Malegaon,100.0,100.0,0.156
MAHARASHTRA,Akola,Barshitakli,100.0,100.0,0.151
MAHARASHTRA,Wardha,Karanja,100.0,100.0,0.3445
MAHARASHTRA,Wardha,Karanja,100.0,100.0,0.2376
MAHARASHTRA,Wardha,Ashti,100.0,100.0,0.611
MAHARASHTRA,Wardha,Ashti,100.0,100.0,0.2881
MAHARASHTRA,Amravati,Nandgaon-Khandeshwar,100.0,100.0,0.0767
MAHARASHTRA,Amravati,Bhatkuli,100.0,100.0,0.3172
MAHARASHTRA,Amravati,Teosa,100.0,100.0,0.3639
BIHAR,Rohtas,Karakat,100.0,100.0,0.0951
BIHAR,Rohtas,Suryapura,100.0,100.0,0.1384
BIHAR,Rohtas,Dinara,100.0,100.0,0.0834
BIHAR,Rohtas,Kochas,100.0,100.0,0.0448
BIHAR,Kaimur (Bhabua),Bhagwanpur,100.0,100.0,0.1138
BIHAR,Kaimur (Bhabua),Bhagwanpur,100.0,100.0,0.3709
BIHAR,Kaimur (Bhabua),Bhagwanpur,100.0,100.0,0.5741
BIHAR,Kaimur (Bhabua),Rampur,100.0,100.0,0.033
BIHAR,Kaimur (Bhabua),Chainpur,100.0,100.0,0.0307
BIHAR,Kaimur (Bhabua),Chand,100.0,100.0,0.0159
BIHAR,Kaimur (Bhabua),Durgawati,100.0,100.0,0.1044
MAHARASHTRA,Nagpur,Bhiwapur,100.0,100.0,0.0413
MAHARASHTRA,Nagpur,Kuhi,100.0,100.0,0.0072
MAHARASHTRA,Wardha,Samudrapur,100.0,100.0,0.3989
BIHAR,Kaimur (Bhabua),Kudra,100.0,100.0,0.065
BIHAR,Kaimur (Bhabua),Nuaon,100.0,100.0,0.2225
BIHAR,Buxar,Nawanagar,100.0,100.0,0.3216
BIHAR,Buxar,Itarhi,100.0,100.0,0.5575
BIHAR,Buxar,Rajpur,100.0,100.0,0.1726
BIHAR,Buxar,Rajpur,100.0,100.0,0.2666
BIHAR,Buxar,Chausa,100.0,100.0,0.5473
BIHAR,Buxar,Chausa,100.0,100.0,0.2237
BIHAR,Buxar,Kesath,100.0,100.0,0.2876
BIHAR,Buxar,Chaugain,100.0,100.0,0.4566
BIHAR,Buxar,Barhampur,100.0,100.0,0.2754
BIHAR,Buxar,Chakki,100.0,100.0,0.0921
BIHAR,Buxar,Simri,100.0,100.0,0.5017
MAHARASHTRA,Gadchiroli,Dhanora,100.0,100.0,0.1523
MAHARASHTRA,Gadchiroli,Korchi,100.0,100.0,0.0014
MAHARASHTRA,Gadchiroli,Armori,100.0,100.0,0.648
MAHARASHTRA,Gondiya,Arjuni Morgaon,100.0,100.0,0.4412
MAHARASHTRA,Gondiya,Sadak-Arjuni,100.0,100.0,0.5426
MAHARASHTRA,Gondiya,Goregaon,100.0,100.0,0.8415
MAHARASHTRA,Bhandara,Lakhandur,100.0,100.0,0.6272
BIHAR,Bhojpur,Sahar,100.0,100.0,0.7208
BIHAR,Bhojpur,Tarari,100.0,100.0,0.5418
BIHAR,Bhojpur,Agiaon,100.0,100.0,0.9048
BIHAR,Bhojpur,Garhani,100.0,100.0,1.2166
BIHAR,Bhojpur,Charpokhari,100.0,100.0,0.7584
BIHAR,Bhojpur,Udwant Nagar,100.0,100.0,1.3706
BIHAR,Bhojpur,Sandesh,100.0,100.0,0.3239
BIHAR,Bhojpur,Barhara,100.0,100.0,0.366
BIHAR,Bhojpur,Barhara,100.0,100.0,0.2735
BIHAR,Patna,Daniawan,100.0,100.0,0.0241
BIHAR,Patna,Punpun,100.0,100.0,0.0603
BIHAR,Patna,Dhanarua,100.0,100.0,0.1629
BIHAR,Patna,Sampatchak,100.0,100.0,0.0263
BIHAR,Nalanda,Ben,100.0,100.0,0.3664
BIHAR,Nalanda,Parbalpur,100.0,100.0,0.4206
BIHAR,Nalanda,Tharthari,100.0,100.0,0.1406
MAHARASHTRA,Chandrapur,Pombhurna,100.0,100.0,0.2957
MAHARASHTRA,Chandrapur,Sindewahi,100.0,100.0,0.4453
MAHARASHTRA,Chandrapur,Sawali,100.0,100.0,0.5459
MAHARASHTRA,Chandrapur,Nagbhir,100.0,100.0,0.6857
MAHARASHTRA,Chandrapur,Chimur,100.0,100.0,0.3578
MAHARASHTRA,Gadchiroli,Etapalli,100.0,100.0,0.033
MAHARASHTRA,Gadchiroli,Mulchera,100.0,100.0,0.345
MAHARASHTRA,Yavatmal,Arni,100.0,100.0,0.4171
MAHARASHTRA,Yavatmal,Mahagaon,100.0,100.0,0.1785
MAHARASHTRA,Yavatmal,Kalamb,100.0,100.0,0.0029
MAHARASHTRA,Yavatmal,Kalamb,100.0,100.0,0.0997
MAHARASHTRA,Yavatmal,Babulgaon,100.0,100.0,0.1862
MAHARASHTRA,Chandrapur,Jiwati,100.0,100.0,0.2432
BIHAR,Nalanda,Noorsarai,100.0,100.0,0.0619
BIHAR,Nalanda,Asthawan,100.0,100.0,0.0178
BIHAR,Nalanda,Chandi,100.0,100.0,0.0658
BIHAR,Nalanda,Harnaut,100.0,100.0,0.0018
BIHAR,Nalanda,Karai Parsurai,100.0,100.0,0.0395
BIHAR,Sheikhpura,Ariari,100.0,100.0,0.2642
BIHAR,Sheikhpura,Chewara,100.0,100.0,0.2122
BIHAR,Sheikhpura,Ghat Kusumbha,100.0,100.0,0.3683
BIHAR,Sheikhpura,Shekhopur Sarai,100.0,100.0,0.2666
BIHAR,Lakhisarai,Halsi,100.0,100.0,0.234
BIHAR,Lakhisarai,Ramgarh Chowk,100.0,100.0,0.3279
BIHAR,Lakhisarai,Chanan*,100.0,100.0,0.4254
BIHAR,Lakhisarai,Surajgarha,100.0,100.0,0.2643
BIHAR,Lakhisarai,Pipariya,100.0,100.0,0.1865
BIHAR,Munger,Sangrampur,100.0,100.0,0.4579
BIHAR,Munger,Sangrampur,100.0,100.0,1.372
BIHAR,Munger,Tetiha Bambor,100.0,100.0,0.6519
BIHAR,Munger,Dharhara,100.0,100.0,0.1999
BIHAR,Banka,Katoria,100.0,100.0,0.0495
BIHAR,Banka,Phulidumar,100.0,100.0,0.2739
MAHARASHTRA,Nanded,Naigaon (Khairgaon),100.0,100.0,0.2561
MAHARASHTRA,Nanded,Ardhapur,100.0,100.0,0.4486
MAHARASHTRA,Nanded,Himayatnagar,100.0,100.0,0.5664
MAHARASHTRA,Nanded,Mahoor,100.0,100.0,0.364
MAHARASHTRA,Yavatmal,Zari-Jamani,100.0,100.0,0.2448
MAHARASHTRA,Yavatmal,Maregaon,100.0,100.0,0.3093
MAHARASHTRA,Yavatmal,Ralegaon,100.0,100.0,0.2201
BIHAR,Banka,Dhuraiya,100.0,100.0,0.0593
BIHAR,Banka,Rajaun,100.0,100.0,0.1074
BIHAR,Banka,Shambhuganj,100.0,100.0,0.0657
BIHAR,Bhagalpur,Sonhaula,100.0,100.0,0.39
BIHAR,Bhagalpur,Goradih,100.0,100.0,1.2059
BIHAR,Bhagalpur,Shahkund,100.0,100.0,0.4864
BIHAR,Bhagalpur,Ismailpur,100.0,100.0,0.7344
BIHAR,Bhagalpur,Pirpainti,100.0,100.0,0.1762
